,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG
10,2021/3/27,CLE,SAC,L 98-100,240,37,84,0.44,28,58,0.483,9,26,0.346,15,23,0.652,98,41,80,0.513,34,50,0.68,7,30,0.233,11,14,0.786,100,37.5,84.6,0.4452,28.5,56.6,0.5058,9,28,0.318,17,22.6,0.7573,101,41,86.2,0.4763,31.5,57.1,0.5509,9.5,29.1,0.3282,17.2,21.4,0.8014,108.7
11,2021/3/27,SAC,CLE,W 100-98,240,41,80,0.513,34,50,0.68,7,30,0.233,11,14,0.786,100,37,84,0.44,28,58,0.483,9,26,0.346,15,23,0.652,98,44.4,90.1,0.4935,33.2,58.3,0.5719,11.2,31.8,0.3522,16.9,21.8,0.7627,116.9,43.1,90.5,0.4778,32.6,60.6,0.5401,10.5,29.9,0.3474,18,22.2,0.8252,114.7
12,2021/3/27,CHI,SAS,L 104-120,240,41,95,0.432,33,61,0.541,8,34,0.235,14,18,0.778,104,46,85,0.541,36,60,0.6,10,25,0.4,18,28,0.643,120,41.3,90,0.4593,29.2,57.5,0.507,12.1,32.5,0.3749,13.2,15.8,0.8554,107.9,41.7,89.2,0.4667,31.6,57.9,0.5439,10.1,31.3,0.3181,16,21.4,0.7625,109.5
13,2021/3/27,SAS,CHI,W 120-104,240,46,85,0.541,36,60,0.6,10,25,0.4,18,28,0.643,120,41,95,0.432,33,61,0.541,8,34,0.235,14,18,0.778,104,39.4,85.8,0.4592,30.3,59.6,0.5094,9.1,26.2,0.3465,15.5,19.6,0.7883,103.4,40.8,87.4,0.4648,28.9,54.5,0.5299,11.9,32.9,0.3617,15.1,19.7,0.7794,108.6
14,2021/3/27,MEM,UTA,L 110-126,240,39,97,0.402,30,64,0.469,9,33,0.273,23,30,0.767,110,46,92,0.5,27,47,0.574,19,45,0.422,15,20,0.75,126,42.7,93.5,0.4548,33,64.4,0.5082,9.7,29.1,0.3352,16.4,21.5,0.7803,111.5,41,89.6,0.4609,28.3,54.3,0.5232,12.7,35.3,0.3627,17.2,21.9,0.7739,111.9
15,2021/3/27,UTA,MEM,W 126-110,240,46,92,0.5,27,47,0.574,19,45,0.422,15,20,0.75,126,39,97,0.402,30,64,0.469,9,33,0.273,23,30,0.767,110,41.7,90.6,0.4608,24.8,48,0.5214,16.9,42.6,0.3947,18.6,23.1,0.814,118.9,44.4,94.3,0.4749,34.1,65.2,0.5213,10.3,29.1,0.3746,14.8,19,0.7755,113.9
16,2021/3/27,DET,WAS,L 92-106,240,33,85,0.388,23,56,0.411,10,29,0.345,16,19,0.842,92,44,91,0.484,35,70,0.5,9,21,0.429,9,9,1,106,38.4,82.6,0.465,26.8,50.4,0.5352,11.6,32.2,0.3538,18.2,24.6,0.7358,106.6,39.6,84.8,0.4678,28.4,53.6,0.5307,11.2,31.2,0.3617,17,21.2,0.7893,107.4
17,2021/3/27,WAS,DET,W 106-92,240,44,91,0.484,35,70,0.5,9,21,0.429,9,9,1,106,33,85,0.388,23,56,0.411,10,29,0.345,16,19,0.842,92,41.5,86.4,0.4818,32,59,0.5414,9.5,27.4,0.3445,21.9,29,0.7559,114.4,44.2,92.8,0.4764,31.9,60.8,0.5222,12.3,32,0.3871,21.5,26.9,0.8148,122.2
18,2021/3/26,CHO,MIA,W 110-105,240,39,79,0.494,21,36,0.583,18,43,0.419,14,19,0.737,110,40,87,0.46,25,44,0.568,15,43,0.349,10,20,0.5,105,39.7,85.5,0.4634,25.4,49.5,0.5141,14.3,36,0.3949,17.9,23.4,0.759,111.6,41.8,88.1,0.4756,27.8,47.4,0.583,14,40.7,0.341,13.5,17.2,0.7747,111.1
19,2021/3/26,MIA,CHO,L 105-110,240,40,87,0.46,25,44,0.568,15,43,0.349,10,20,0.5,105,39,79,0.494,21,36,0.583,18,43,0.419,14,19,0.737,110,38.8,86.6,0.4504,27.1,50,0.5466,11.7,36.6,0.3228,16,19.4,0.8322,105.3,38.7,88.8,0.436,24.6,49.2,0.5015,14.1,39.6,0.3576,13.6,16.9,0.8223,105.1
20,2021/3/26,DAL,IND,L 94-109,240,39,95,0.411,31,60,0.517,8,35,0.229,8,14,0.571,94,38,87,0.437,18,40,0.45,20,47,0.426,13,18,0.722,109,41.8,84.8,0.4927,26.1,44.4,0.5905,15.7,40.4,0.3913,14.6,18.2,0.8162,113.9,38.8,88.8,0.4365,24.9,51.7,0.4821,13.9,37.1,0.3761,13.3,17.3,0.7586,104.8
21,2021/3/26,IND,DAL,W 109-94,240,38,87,0.437,18,40,0.45,20,47,0.426,13,18,0.722,109,39,95,0.411,31,60,0.517,8,35,0.229,8,14,0.571,94,43.3,91.7,0.4757,30.2,55,0.5485,13.1,36.7,0.3621,13.8,17.3,0.7933,113.5,42.9,87.7,0.4911,31,57.5,0.5436,11.9,30.2,0.3912,17.5,22.3,0.7847,115.2
22,2021/3/26,BRK,DET,W 113-111,240,37,84,0.44,24,51,0.471,13,33,0.394,26,34,0.765,113,33,73,0.452,22,42,0.524,11,31,0.355,34,47,0.723,111,42.8,88.1,0.489,31.3,54.9,0.5735,11.5,33.2,0.3402,17.7,23.4,0.7543,114.8,40.1,88.8,0.4536,25.3,49.3,0.5108,14.8,39.5,0.3682,16.5,21.3,0.775,111.5
23,2021/3/26,DET,BRK,L 111-113,240,33,73,0.452,22,42,0.524,11,31,0.355,34,47,0.723,111,37,84,0.44,24,51,0.471,13,33,0.394,26,34,0.765,113,37.9,82.5,0.4587,26.5,50.2,0.5303,11.4,32.3,0.3464,17.3,23,0.7441,104.5,40.3,85,0.475,29.1,54.5,0.5353,11.2,30.5,0.3723,15.2,18.8,0.7928,107
24,2021/3/26,ATL,GSW,W 124-108,240,46,84,0.548,33,51,0.647,13,33,0.394,19,24,0.792,124,39,78,0.5,27,50,0.54,12,28,0.429,18,26,0.692,108,40,85.2,0.4707,26.7,50.1,0.5328,13.3,35.1,0.3739,17,20.5,0.842,110.3,37.2,86.5,0.4295,25.7,53.2,0.4831,11.5,33.3,0.3416,16.4,20.6,0.7921,102.3
25,2021/3/26,GSW,ATL,L 108-124,240,39,78,0.5,27,50,0.54,12,28,0.429,18,26,0.692,108,46,84,0.548,33,51,0.647,13,33,0.394,19,24,0.792,124,39.8,88.3,0.4508,26.4,51.8,0.5094,13.4,36.5,0.3707,15,20.1,0.7543,108,42,88.3,0.4771,29.9,54.5,0.5542,12.1,33.8,0.3545,20.1,26.8,0.7667,116.2
26,2021/3/26,CLE,LAL,L 86-100,240,31,80,0.388,26,54,0.481,5,26,0.192,19,28,0.679,86,38,78,0.487,32,52,0.615,6,26,0.231,18,25,0.72,100,38,83.9,0.4557,28.5,55.5,0.5182,9.5,28.4,0.3321,17,22.2,0.7686,102.5,40.3,86,0.4684,30.4,56.4,0.5361,9.9,29.6,0.3374,17.2,21.3,0.8044,107.7
27,2021/3/26,LAL,CLE,W 100-86,240,38,78,0.487,32,52,0.615,6,26,0.231,18,25,0.72,100,31,80,0.388,26,54,0.481,5,26,0.192,19,28,0.679,86,40.5,83.4,0.4853,29.8,54.8,0.5431,10.7,28.6,0.3697,19.3,25.8,0.7471,111,41.2,85.2,0.4851,29.2,51.8,0.5644,12,33.4,0.3653,16.3,21,0.7782,110.7
28,2021/3/26,BOS,MIL,W 122-114,240,43,88,0.489,21,41,0.512,22,47,0.468,14,16,0.875,122,44,99,0.444,25,52,0.481,19,47,0.404,7,11,0.636,114,43.8,89.2,0.4931,28.7,51.9,0.5555,15.1,37.3,0.4062,13.7,18.9,0.7689,116.4,41.2,87.6,0.4705,25.7,49.4,0.5171,15.5,38.2,0.4069,17.6,22.7,0.7818,115.5
29,2021/3/26,MIL,BOS,L 114-122,240,44,99,0.444,25,52,0.481,19,47,0.404,7,11,0.636,114,43,88,0.489,21,41,0.512,22,47,0.468,14,16,0.875,122,44.1,91.6,0.4815,29.8,54,0.5516,14.3,37.6,0.3803,17.1,21.3,0.8075,119.6,43.6,97.2,0.4506,30.1,57.7,0.5226,13.5,39.5,0.3431,12.4,15,0.8364,113.1
30,2021/3/26,HOU,MIN,L 101-107,240,37,87,0.425,20,43,0.465,17,44,0.386,10,13,0.769,101,39,103,0.379,29,65,0.446,10,38,0.263,19,24,0.792,107,38.2,90.4,0.425,25.5,50.7,0.5033,12.7,39.7,0.3198,16.1,23.3,0.705,105.2,42.6,86.9,0.4903,27.7,49.6,0.5599,14.9,37.3,0.4035,17.9,22.7,0.7901,118
31,2021/3/26,MIN,HOU,W 107-101,240,39,103,0.379,29,65,0.446,10,38,0.263,19,24,0.792,107,37,87,0.425,20,43,0.465,17,44,0.386,10,13,0.769,101,40.9,88.3,0.4642,28.9,52.3,0.5562,12,36,0.334,18.9,24.7,0.7751,112.7,44.7,90.9,0.4925,30.8,55.6,0.5522,13.9,35.3,0.3954,17.1,21.6,0.7925,120.4
32,2021/3/26,DEN,NOP,W 113-108,240,47,93,0.505,33,65,0.508,14,28,0.5,5,7,0.714,113,39,78,0.5,27,49,0.551,12,29,0.414,18,20,0.9,108,45.1,90.9,0.4981,32,56,0.5762,13.1,34.9,0.3795,12.4,15.7,0.7922,115.7,40.2,86.4,0.4645,25.6,48.6,0.5292,14.6,37.8,0.3842,15.2,19.8,0.7818,110.2
33,2021/3/26,NOP,DEN,L 108-113,240,39,78,0.5,27,49,0.551,12,29,0.414,18,20,0.9,108,47,93,0.505,33,65,0.508,14,28,0.5,5,7,0.714,113,44.1,88.7,0.4986,34.9,60.2,0.5801,9.2,28.5,0.3451,18.6,24.6,0.7631,116,40.4,87.6,0.4618,26.2,50.3,0.5261,14.2,37.3,0.3784,18.2,21.6,0.8389,113.2
34,2021/3/26,ORL,POR,L 105-112,240,42,95,0.442,30,68,0.441,12,27,0.444,9,17,0.529,105,40,85,0.471,22,45,0.489,18,40,0.45,14,21,0.667,112,37.5,85.8,0.4363,23.8,49.1,0.4849,13.7,36.7,0.3693,14.7,18.8,0.7761,103.4,40.8,89,0.4582,26.4,48.2,0.5476,14.4,40.8,0.3489,14.2,17.5,0.8191,110.2
35,2021/3/26,POR,ORL,W 112-105,240,40,85,0.471,22,45,0.489,18,40,0.45,14,21,0.667,112,42,95,0.442,30,68,0.441,12,27,0.444,9,17,0.529,105,39.6,88.4,0.4488,23.1,44.3,0.5248,16.5,44.1,0.373,20.4,22.9,0.8851,116.1,43.9,85.4,0.5147,30.3,52.4,0.5842,13.6,33,0.414,17.3,22.3,0.7907,118.7
36,2021/3/26,PHO,TOR,W 104-100,240,43,90,0.478,34,54,0.63,9,36,0.25,9,9,1,104,37,90,0.411,25,45,0.556,12,45,0.267,14,16,0.875,100,44.1,86.9,0.5084,31.5,56,0.563,12.6,30.9,0.4155,15,18.2,0.8228,115.8,39.9,86.8,0.46,28.5,54.1,0.5271,11.4,32.7,0.3405,16.2,21.6,0.7601,107.4
37,2021/3/26,TOR,PHO,L 100-104,240,37,90,0.411,25,45,0.556,12,45,0.267,14,16,0.875,100,43,90,0.478,34,54,0.63,9,36,0.25,9,9,1,104,38.8,89,0.437,22.9,45.8,0.504,15.9,43.2,0.3658,17.7,21.8,0.8125,111.2,40.8,84.7,0.4849,25.8,46.4,0.5589,15,38.3,0.3963,22.3,28.3,0.7836,118.9
38,2021/3/26,MEM,UTA,L 114-117,240,44,97,0.454,32,67,0.478,12,30,0.4,14,18,0.778,114,45,98,0.459,33,65,0.508,12,33,0.364,15,18,0.833,117,42.3,93.9,0.449,33,64.4,0.5082,9.3,29.5,0.3187,17.3,22.1,0.7983,111.2,40.7,89.3,0.4592,28.2,53.9,0.5249,12.5,35.4,0.3557,17.5,22.3,0.7724,111.4
39,2021/3/26,UTA,MEM,W 117-114,240,45,98,0.459,33,65,0.508,12,33,0.364,15,18,0.833,117,44,97,0.454,32,67,0.478,12,30,0.4,14,18,0.778,114,41.7,89.3,0.4678,24.3,45.5,0.5406,17.4,43.8,0.3961,18.8,23.7,0.8015,119.6,44.4,94.2,0.4753,33.9,64.7,0.5219,10.5,29.5,0.3758,14.1,18,0.7852,113.4
40,2021/3/25,LAL,PHI,L 101-109,240,34,78,0.436,25,52,0.481,9,26,0.346,24,33,0.727,101,39,80,0.488,22,35,0.629,17,45,0.378,14,21,0.667,109,41.1,84.1,0.4888,30.2,55,0.5487,10.9,29.1,0.3706,19.5,26.3,0.7428,112.6,40.8,85.8,0.477,29.7,53.5,0.5534,11.1,32.3,0.351,16.2,20.8,0.7799,108.9
41,2021/3/25,PHI,LAL,W 109-101,240,39,80,0.488,22,35,0.629,17,45,0.378,14,21,0.667,109,34,78,0.436,25,52,0.481,9,26,0.346,24,33,0.727,101,46.1,92.5,0.4993,34.8,63.7,0.5458,11.3,28.8,0.3988,15.6,20.9,0.7465,119.1,39.4,88.2,0.4477,29.3,59.5,0.492,10.1,28.7,0.3458,16.1,23.1,0.7013,105
42,2021/3/25,MIA,POR,L 122-125,240,47,84,0.56,31,50,0.62,16,34,0.471,12,13,0.923,122,44,92,0.478,24,46,0.522,20,46,0.435,17,19,0.895,125,36.9,85.7,0.4317,25.9,49.2,0.5298,11,36.5,0.303,16.3,20.3,0.8081,101.1,37.7,86.7,0.4361,24.3,48.1,0.5093,13.4,38.6,0.3502,13.2,16.5,0.8195,102
43,2021/3/25,POR,MIA,W 125-122,240,44,92,0.478,24,46,0.522,20,46,0.435,17,19,0.895,125,47,84,0.56,31,50,0.62,16,34,0.471,12,13,0.923,122,38.8,87.8,0.4429,22.9,43.4,0.5321,15.9,44.4,0.3581,20.9,23.6,0.8802,114.4,43.3,86.7,0.501,29.8,52.9,0.5695,13.5,33.8,0.4026,17,22.4,0.7627,117.1
44,2021/3/25,NYK,WAS,W 106-102,240,34,93,0.366,27,65,0.415,7,28,0.25,31,42,0.738,106,37,80,0.463,29,54,0.537,8,26,0.308,20,33,0.606,102,39.9,87,0.4585,27.1,55.5,0.4863,12.8,31.5,0.4094,14.3,19.4,0.7302,106.9,38.9,81.3,0.4783,26.9,49,0.5529,12,32.3,0.3706,16.9,22,0.7707,106.7
45,2021/3/25,WAS,NYK,L 102-106,240,37,80,0.463,29,54,0.537,8,26,0.308,20,33,0.606,102,34,93,0.366,27,65,0.415,7,28,0.25,31,42,0.738,106,41.9,86.5,0.4861,32.1,58.6,0.5477,9.8,27.9,0.3492,21.7,28.2,0.7673,115.3,45.5,93,0.4893,32.6,60.9,0.5322,12.9,32.1,0.4069,20.2,25,0.8193,124.1
46,2021/3/25,GSW,SAC,L 119-141,240,45,88,0.511,28,56,0.5,17,32,0.531,12,12,1,119,53,89,0.596,34,51,0.667,19,38,0.5,16,19,0.842,141,38.8,88.1,0.4404,26.3,51.4,0.5113,12.5,36.7,0.3411,15.1,20.8,0.7227,105.2,40.7,87.9,0.4646,29.4,54.8,0.5412,11.3,33.1,0.34,21.1,28.7,0.7509,113.8
47,2021/3/25,SAC,GSW,W 141-119,240,53,89,0.596,34,51,0.667,19,38,0.5,16,19,0.842,141,45,88,0.511,28,56,0.5,17,32,0.531,12,12,1,119,43.9,89.2,0.4939,33.4,58.7,0.5707,10.5,30.5,0.3502,16.8,21.8,0.7574,115.1,43.5,91,0.4794,33.5,61.6,0.5462,10,29.4,0.3387,17.8,22.4,0.7966,114.8
48,2021/3/25,LAC,SAS,W 98-85,240,34,89,0.382,21,55,0.382,13,34,0.382,17,18,0.944,98,33,82,0.402,25,59,0.424,8,23,0.348,11,13,0.846,85,42.3,88.7,0.4778,27.3,51.7,0.5279,15,37,0.4071,15.4,18.6,0.8238,115,40.3,84.6,0.4776,27.9,51.9,0.5375,12.4,32.7,0.3812,16.3,21.5,0.7715,109.3
49,2021/3/25,SAS,LAC,L 85-98,240,33,82,0.402,25,59,0.424,8,23,0.348,11,13,0.846,85,34,89,0.382,21,55,0.382,13,34,0.382,17,18,0.944,98,40.1,86.1,0.4661,30.8,59.1,0.5226,9.3,27,0.344,15.6,19.5,0.8037,105.1,41.1,87,0.4701,29.3,53.5,0.5473,11.8,33.5,0.3535,15.5,20.5,0.7658,109.5
50,2021/3/24,CHI,CLE,L 94-103,240,37,83,0.446,29,55,0.527,8,28,0.286,12,14,0.857,94,42,92,0.457,31,63,0.492,11,29,0.379,8,10,0.8,103,41.8,91.1,0.4594,29.3,57.6,0.5079,12.5,33.5,0.3779,13.6,16.6,0.8424,109.7,42.1,88.7,0.4739,32.1,57.6,0.5547,10,31.1,0.3172,16.8,22.4,0.7625,111
51,2021/3/24,CLE,CHI,W 103-94,240,42,92,0.457,31,63,0.492,11,29,0.379,8,10,0.8,103,37,83,0.446,29,55,0.527,8,28,0.286,12,14,0.857,94,37.9,84.4,0.4523,28.7,56.5,0.5142,9.2,27.9,0.3275,18.4,24.1,0.7645,103.4,40.4,86,0.4696,30.3,56.4,0.5343,10.1,29.6,0.3445,18.3,23.4,0.7844,109.2
52,2021/3/24,CHO,HOU,W 122-97,240,41,80,0.513,23,42,0.548,18,38,0.474,22,29,0.759,122,33,86,0.384,17,37,0.459,16,49,0.327,15,22,0.682,97,40.1,85.8,0.4663,26.5,50.6,0.5235,13.6,35.2,0.3842,18.3,23.2,0.7794,112.1,43.5,88.7,0.4915,29.5,49.3,0.5978,14,39.4,0.3527,13,16.7,0.7653,114
53,2021/3/24,HOU,CHO,L 97-122,240,33,86,0.384,17,37,0.459,16,49,0.327,15,22,0.682,97,41,80,0.513,23,42,0.548,18,38,0.474,22,29,0.759,122,38,89.4,0.4274,25.9,51.5,0.5041,12.1,37.9,0.3194,16.4,23.5,0.7118,104.5,42.1,86.2,0.4883,28,49.7,0.5656,14.1,36.5,0.3894,17.6,22.2,0.7934,115.9
54,2021/3/24,DET,IND,L 111-116,240,44,83,0.53,33,55,0.6,11,28,0.393,12,19,0.632,111,45,97,0.464,30,63,0.476,15,34,0.441,11,14,0.786,116,37.2,82.4,0.4508,25.7,49.6,0.5213,11.5,32.8,0.3435,18.2,24.3,0.7465,104.1,39.5,84.2,0.4702,29.1,53.9,0.5403,10.4,30.3,0.3501,17,21.5,0.7849,106.4
55,2021/3/24,IND,DET,W 116-111,240,45,97,0.464,30,63,0.476,15,34,0.441,11,14,0.786,116,44,83,0.53,33,55,0.6,11,28,0.393,12,19,0.632,111,43.2,91.1,0.4777,30.8,54.9,0.559,12.4,36.2,0.3456,14.5,18,0.8004,113.3,43.5,88.2,0.4949,31.2,57.3,0.5496,12.3,30.9,0.3948,17.8,22,0.8153,117.1
56,2021/3/24,BOS,MIL,L 119-121,240,45,94,0.479,26,47,0.553,19,47,0.404,10,10,1,119,45,90,0.5,28,53,0.528,17,37,0.459,14,20,0.7,121,43.5,88.7,0.4924,29.3,53.1,0.5544,14.2,35.6,0.3991,14.4,20.3,0.7397,115.6,40.5,87,0.4657,25.8,49.3,0.5201,14.7,37.7,0.3891,18.7,23.6,0.798,114.4
